id,age_asvab,hgc_mom,hgc_dad,asvab_general_sci,asvab_arith_reasoning,asvab_word_know,asvab_para_comp,asvab_nmbr_oper,asvab_coding_speed,asvab_autoshop_info,asvab_math_know,asvab_mech_comp,asvab_electr_info,abl_social
8331,17,4,5,34,35,28,23,38,34,35,46,40,32,-.97586596
8334,17,3,2,42,43,37,32,58,54,35,37,42,32,-.76948357
8337,18,14,10,41.517006,37.687374,53.261105,40.165054,35.670517,44.582207,51.905636,37.424412,36.52766,45.182442,-.21268263
8342,19,7,9,50.458496,38.843353,40.976532,30.286331,50.241314,42.803143,43.889996,41.578781,40.399925,55.9828,-.37840635
8346,16,16,12,47.455357,39.156311,47.406136,57.356766,44.308014,46.8382,41.688766,44.049904,45.276081,35.757961,-1.603893
8351,19,9,10,54.458496,41.843353,45.976532,42.286331,53.241314,53.803143,34.889996,50.578781,42.399925,29.9828,-.60665774
8357,16,4,6,41.455357,37.156311,30.406136,33.356766,46.308014,42.8382,40.688766,46.049904,41.276081,38.757961,.033303782
8360,17,2,0,50,49,46,35,62,53,49,40,46,39,-1.5096878
8367,19,,,42.458496,36.843353,40.976532,42.286331,31.241314,44.803143,36.889996,36.578781,36.399925,34.9828,-1.7596267
8374,17,6,3,48,45,42,56,52,53,46,51,40,34,-.23566183
8379,18,6,6,57.517006,50.687374,46.261105,43.165054,46.670517,51.582207,47.905636,54.424412,41.52766,36.182442,-.84311199
8380,17,6,6,38,39,35,35,54,37,42,41,44,37,-.59883267
8381,18,14,18,57.517006,48.687374,59.261105,52.165054,34.670517,37.582207,60.905636,40.424412,54.52766,57.182442,.58770233
8382,17,12,14,54,45,48,29,51,29,60,52,57,56,1.3519411
8384,19,12,12,24.458494,36.843353,21.97653,24.286331,24.241314,28.803144,30.889996,38.578781,31.399923,31.9828,-.77730864
8387,17,2,0,44,38,39,44,43,37,37,38,33,37,.077915013
8390,18,3,1,49.517006,48.687374,37.261105,34.165054,51.670517,52.582207,37.905636,47.424412,41.52766,33.182442,.24640048
8393,18,4,2,45.517006,35.687374,38.261105,34.165054,51.670517,50.582207,33.905636,37.424412,37.52766,31.182442,-.2735588
8394,17,16,9,38,39,29,32,48,38,37,40,46,32,-.87667811
8396,19,1,0,42.458496,43.843353,49.976532,42.286331,48.241314,44.803143,41.889996,42.578781,44.399925,39.9828,-1.2396675
8397,17,1,0,34,42,37,41,37,44,42,33,50,34,-.84094656
8398,16,2,0,43.455357,37.156311,48.406136,42.356766,41.308014,48.8382,43.688766,43.049904,39.276081,35.757961,-.86368883
8399,19,2,2,34.458496,34.843353,36.976532,39.286331,35.241314,54.803143,36.889996,39.578781,36.399925,24.9828,-.58478874
8400,19,,,42.458496,36.843353,32.976532,30.286331,33.241314,23.803144,37.889996,35.578781,35.399925,29.9828,-.57092625
8402,18,0,6,41.517006,39.687374,50.261105,43.165054,36.670517,40.582207,40.905636,39.424412,47.52766,43.182442,-.47994122
8405,18,10,12,43.517006,34.687374,25.261103,31.165054,35.670517,24.582209,33.905636,36.424412,39.52766,36.182442,-.80738056
8412,19,12,12,46.458496,36.843353,39.976532,36.286331,31.241314,39.803143,39.889996,36.578781,51.399925,36.9828,-1.396456
8413,18,12,12,45.517006,39.687374,34.261105,49.165054,36.670517,52.582207,37.905636,40.424412,47.52766,33.182442,-1.184414
8414,19,12,12,44.458496,53.843353,51.976532,57.286331,53.241314,54.803143,43.889996,52.578781,51.399925,39.9828,-.93409705
8415,18,12,12,39.517006,41.687374,37.261105,34.165054,39.670517,36.582207,60.905636,42.424412,41.52766,48.182442,-.96416897
8416,17,12,12,40,49,44,47,48,54,44,49,38,39,-.029279411
8417,16,12,12,41.455357,51.156311,45.406136,54.356766,55.308014,35.8382,40.688766,51.049904,36.276081,45.757961,-1.0343397
8420,19,13,10,52.458496,36.843353,44.976532,33.286331,50.241314,36.803143,41.889996,39.578781,44.399925,43.9828,-.9479596
8421,17,13,10,46,40,46,41,53,50,60,44,48,53,-.39245027
8422,18,12,8,45.517006,52.687374,43.261105,55.165054,48.670517,43.582207,44.905636,51.424412,37.52766,48.182442,-1.5475849
8423,16,12,,41.455357,36.156311,38.406136,36.356766,37.308014,38.8382,45.688766,48.049904,38.276081,38.757961,-.17307861
8430,18,12,12,53.517006,54.687374,55.261105,61.165054,50.670517,52.582207,40.905636,53.424412,43.52766,55.182442,.34558845
8431,18,11,11,45.517006,45.687374,50.261105,52.165054,48.670517,49.582207,31.905636,43.424412,39.52766,48.182442,.81595379
8432,17,,11,30,32,29,26,29,44,28,35,31,25,-.97586596
8433,17,12,12,36,31,38,26,40,47,44,41,48,42,-.27139333
8434,19,12,12,50.458496,51.843353,49.976532,42.286331,51.241314,41.803143,37.889996,47.578781,48.399925,50.9828,-.12242995
8461,18,10,12,43.517006,42.687374,40.261105,49.165054,48.670517,46.582207,47.905636,43.424412,49.52766,43.182442,-.72205508
8462,16,12,12,47.455357,37.156311,30.406136,33.356766,29.308014,30.8382,34.688766,49.049904,41.276081,28.757961,.14049827
8463,18,12,12,51.517006,48.687374,58.261105,52.165054,58.670517,49.582207,35.905636,61.424412,43.52766,45.182442,-.16636434
8476,19,10,10,48.458496,32.843353,40.976532,45.286331,53.241314,45.803143,43.889996,39.578781,42.399925,46.9828,-1.0690166
8477,16,11,10,31.455357,36.156311,34.406136,39.356766,46.308014,53.8382,34.688766,37.049904,41.276081,33.757961,.14049827
8478,16,10,10,39.455357,43.156311,38.406136,33.356766,44.308014,37.8382,40.688766,41.049904,36.276081,33.757961,-.91328281
8479,19,11,9,42.458496,49.843353,34.976532,39.286331,46.241314,47.803143,45.889996,42.578781,42.399925,27.9828,.048221007
8480,18,11,9,35.517006,38.687374,28.261103,37.165054,35.670517,44.582207,28.905636,42.424412,37.52766,36.182442,-.44420972
8481,16,11,9,27.455357,35.156311,31.406136,42.356766,38.308014,47.8382,43.688766,33.049904,45.276081,38.757961,-.99860829
8484,16,6,6,53.455357,51.156311,49.406136,48.356766,41.308014,41.8382,38.688766,60.049904,51.276081,50.757961,.19009225
8488,19,14,17,58.458496,53.843353,57.976532,57.286331,60.241314,63.803143,46.889996,53.578781,51.399925,50.9828,.65350574
8489,18,12,15,45.517006,46.687374,45.261105,49.165054,58.670517,52.582207,35.905636,50.424412,34.52766,41.182442,-1.4403903
8497,19,8,8,32.458496,37.843353,36.976532,57.286331,50.241314,28.803144,34.889996,47.578781,35.399925,31.9828,-.20775542
8498,19,12,11,50.458496,48.843353,34.976532,48.286331,46.241314,41.803143,45.889996,39.578781,48.399925,41.9828,-.81304014
8499,18,11,12,41.517006,39.687374,34.261105,28.165054,47.670517,45.582207,35.905636,45.424412,32.52766,33.182442,-.18823338
8500,16,10,12,45.455357,37.156311,34.406136,39.356766,43.308014,34.8382,31.688765,44.049904,36.276081,33.757961,-.74263185
8502,19,6,6,46.458496,38.843353,47.976532,27.286331,42.241314,42.803143,36.889996,38.578781,35.399925,41.9828,-.57092625
8503,18,6,6,39.517006,37.687374,30.261103,25.165054,33.670517,26.582209,35.905636,45.424412,37.52766,41.182442,-.30929032
8504,17,6,6,42,31,29,35,23,32,33,41,37,51,.98877019
8509,19,10,12,40.458496,38.843353,43.976532,45.286331,42.241314,45.803143,36.889996,36.578781,38.399925,36.9828,-.58478874
8510,16,10,12,41.455357,44.156311,31.406136,51.356766,52.308014,50.8382,32.688766,48.049904,34.276081,38.757961,1.0156219
8511,18,10,6,41.517006,38.687374,42.261105,46.165054,34.670517,45.582207,33.905636,42.424412,30.527662,31.182442,-.51567268
8512,16,10,6,41.455357,37.156311,34.406136,42.356766,48.308014,41.8382,41.688766,52.049904,47.276081,38.757961,-.32986704
8532,18,12,11,39.517006,39.687374,30.261103,40.165054,33.670517,51.582207,40.905636,37.424412,52.52766,43.182442,-.39461577
8536,17,12,12,38,47,41,44,52,49,42,41,52,30,1.0245016
8549,19,12,6,54.458496,40.843353,57.976532,60.286331,54.241314,42.803143,37.889996,50.578781,50.399925,48.9828,.53244883
8551,17,10,12,44,42,48,53,43,45,44,48,44,58,-.16419888
8557,18,12,,35.517006,33.687374,27.261103,37.165054,21.670517,40.582207,44.905636,32.424412,24.527662,24.182442,-.60099816
8558,18,12,,33.517006,41.687374,40.261105,55.165054,45.670517,43.582207,35.905636,42.424412,36.52766,43.182442,.73062831
8559,19,12,10,38.458496,45.843353,40.976532,39.286331,41.241314,42.803143,43.889996,36.578781,48.399925,53.9828,.18056013
8560,16,12,,43.455357,44.156311,47.406136,42.356766,41.308014,48.8382,47.688766,46.049904,41.276081,50.757961,.49308234
8561,17,11,8,34,35,39,44,47,47,37,40,40,44,.28429744
8568,18,11,,43.517006,52.687374,42.261105,52.165054,45.670517,29.582209,44.905636,56.424412,43.52766,41.182442,-1.13482
8569,16,11,,23.455357,35.156311,21.406136,27.356766,36.308014,39.8382,31.688765,33.049904,36.276081,31.757961,-1.6892185
8570,17,8,,36,39,26,26,30,32,44,43,44,30,-.065010935
8575,18,,,29.517008,38.687374,27.261103,22.165054,19.670517,24.582209,33.905636,34.424412,28.527662,41.182442,-1.206283
8576,16,,,39.455357,44.156311,38.406136,21.356766,24.308014,26.8382,31.688765,38.049904,34.276081,35.757961,-.65730643
8578,18,10,7,41.517006,33.687374,38.261105,37.165054,41.670517,44.582207,35.905636,37.424412,34.52766,38.182442,-1.0990884
8582,17,11,11,38,40,39,26,43,48,42,41,37,34,-1.9939156
8588,18,12,16,43.517006,42.687374,46.261105,52.165054,51.670517,52.582207,46.905636,43.424412,41.52766,43.182442,1.4351009
8596,16,,,47.455357,32.156311,48.406136,45.356766,33.308014,44.8382,47.688766,43.049904,41.276081,45.757961,-.18694107
8599,16,6,,39.455357,35.156311,36.406136,39.356766,51.308014,48.8382,32.688766,37.049904,41.276081,28.757961,-1.7745439
8601,17,,,48,45,38,47,50,51,33,46,37,30,-1.0115975
8603,16,11,7,51.455357,43.156311,51.406136,57.356766,53.308014,44.8382,38.688766,49.049904,39.276081,45.757961,-1.3260477
8604,17,11,12,56,40,46,41,32,37,49,41,48,49,.41921687
8605,17,,,30,43,37,29,28,30,37,30,35,34,.056046039
8608,17,11,2,48,46,46,56,41,48,33,43,38,42,.40535441
8617,17,12,12,38,38,37,35,37,36,42,40,42,49,-.73375213
8620,19,12,12,34.458496,41.843353,35.976532,36.286331,55.241314,50.803143,36.889996,46.578781,40.399925,34.9828,-.65625173
8622,16,12,12,37.455357,35.156311,38.406136,36.356766,62.308014,37.8382,38.688766,41.049904,45.276081,38.757961,.055172816
8625,17,12,12,50,54,47,38,48,48,53,48,53,51,-.78334612
8626,19,12,12,36.458496,34.843353,31.97653,18.286331,25.241314,21.803144,34.889996,35.578781,33.399925,34.9828,-1.5036504
8628,16,12,,39.455357,33.156311,30.406136,30.356766,24.308014,26.8382,45.688766,41.049904,36.276081,26.757961,-.10161562
8629,17,12,,24,35,20,32,20,27,35,37,37,46,-1.3747684
8630,16,11,10,41.455357,35.156311,27.406136,39.356766,30.308014,32.8382,41.688766,37.049904,39.276081,38.757961,.56712562
8631,17,11,7,28,34,24,23,26,31,40,37,35,25,-1.1822485
8632,18,12,9,37.517006,50.687374,36.261105,40.165054,39.670517,40.582207,42.905636,40.424412,45.52766,38.182442,-1.0137631
8633,19,12,7,38.458496,38.843353,35.976532,39.286331,36.241314,37.803143,46.889996,47.578781,50.399925,43.9828,-.050966963
8638,19,,,40.458496,43.843353,36.976532,54.286331,47.241314,63.803143,36.889996,46.578781,40.399925,31.9828,.422674
8642,19,12,,36.458496,38.843353,28.97653,21.286331,47.241314,50.803143,37.889996,47.578781,42.399925,31.9828,-1.1047481
8643,17,12,,34,40,35,32,48,47,35,41,38,32,-.80521512
8648,17,11,11,42,46,29,44,52,51,39,48,42,42,-1.1822485
8651,19,11,,40.458496,34.843353,28.97653,21.286331,39.241314,40.803143,39.889996,38.578781,35.399925,27.9828,-1.7596267
8652,19,12,12,38.458496,44.843353,41.976532,42.286331,60.241314,53.803143,36.889996,47.578781,33.399925,29.9828,-1.1900735
8653,16,12,12,39.455357,36.156311,38.406136,39.356766,36.308014,25.8382,38.688766,41.049904,38.276081,38.757961,.019441336
8654,18,12,12,33.517006,33.687374,32.261105,22.165054,51.670517,36.582207,37.905636,36.424412,34.52766,38.182442,-.89270598
8658,18,9,7,43.517006,42.687374,42.261105,40.165054,60.670517,51.582207,33.905636,43.424412,39.52766,38.182442,-.39461577
8659,17,9,7,32,40,33,50,58,51,30,54,37,34,.12750903
8661,18,10,,31.517008,45.687374,29.261103,40.165054,42.670517,42.582207,46.905636,40.424412,32.52766,36.182442,.57383984
8662,18,10,,37.517006,35.687374,27.261103,28.165054,54.670517,50.582207,33.905636,39.424412,34.52766,36.182442,-1.0990884
8665,16,9,,41.455357,41.156311,40.406136,33.356766,43.308014,43.8382,41.688766,43.049904,36.276081,28.757961,.38261217
8667,18,9,,35.517006,35.687374,34.261105,46.165054,39.670517,35.582207,33.905636,39.424412,36.52766,43.182442,.86554778
8668,16,11,7,37.455357,40.156311,36.406136,39.356766,46.308014,43.8382,36.688766,44.049904,39.276081,40.757961,.60285705
8669,17,12,,30,35,29,32,48,45,37,38,40,39,.020314574
8670,17,12,,50,46,41,35,42,42,44,41,40,51,-.76948357
8680,17,10,4,38,45,29,38,48,29,39,41,38,37,-.078873381
8681,19,11,4,40.458496,44.843353,25.97653,21.286331,41.241314,34.803143,45.889996,46.578781,51.399925,36.9828,-.25734937
8684,16,7,,47.455357,39.156311,30.406136,39.356766,48.308014,34.8382,36.688766,32.049904,38.276081,33.757961,.26155525
8688,16,8,7,43.455357,40.156311,27.406136,30.356766,32.308014,28.8382,38.688766,40.049904,39.276081,31.757961,-.3437295
8689,19,7,,36.458496,36.843353,26.97653,33.286331,22.241314,22.803144,28.889996,33.578781,38.399925,34.9828,-.89836562
8690,17,6,9,40,32,38,38,27,22,37,43,37,34,-.64842665
8691,18,10,9,27.517008,31.687374,21.261103,28.165054,18.670517,24.582209,33.905636,37.424412,34.52766,31.182442,-.60099816
8692,16,9,6,29.455357,41.156311,34.406136,24.356766,28.308014,22.8382,40.688766,37.049904,38.276081,38.757961,-.87755126
8694,18,9,,41.517006,39.687374,42.261105,31.165054,46.670517,44.582207,42.905636,47.424412,37.52766,38.182442,-.20209582
8695,17,9,,32,31,33,35,40,46,35,37,35,27,-.81907761
8697,19,6,5,38.458496,36.843353,41.976532,36.286331,47.241314,26.803144,34.889996,41.578781,31.399923,31.9828,-.050966963
8698,16,6,5,45.455357,48.156311,43.406136,39.356766,38.308014,43.8382,49.688766,49.049904,54.276081,52.757961,-.23325936
8704,18,3,,31.517008,42.687374,40.261105,37.165054,51.670517,42.582207,44.905636,36.424412,49.52766,38.182442,-.56526667
8705,17,3,,38,42,41,35,60,46,39,35,42,46,-.59883267
8706,16,3,,43.455357,47.156311,38.406136,39.356766,61.308014,45.8382,40.688766,48.049904,47.276081,43.757961,-.25840405
8724,16,5,,55.455357,50.156311,55.406136,48.356766,53.308014,42.8382,47.688766,46.049904,53.276081,50.757961,-.37946102
8726,19,11,8,38.458496,32.843353,38.976532,24.286331,38.241314,44.803143,54.889996,33.578781,40.399925,31.9828,-.072835967
8727,17,11,8,30,40,33,41,37,51,49,37,44,42,-.8905406
8740,18,18,18,53.517006,58.687374,49.261105,55.165054,50.670517,46.582207,60.905636,59.424412,56.52766,64.182442,-1.4265279
8741,17,18,18,58,45,47,50,47,44,46,43,44,53,-.44204423
8786,17,12,8,38,39,39,44,43,34,40,40,35,42,-.68415815
8787,16,12,9,27.455357,37.156311,31.406136,33.356766,39.308014,57.8382,34.688766,41.049904,39.276081,33.757961,-.82795733
8791,17,10,,40,38,35,41,57,55,33,35,38,44,-.56310117
8810,17,6,,34,35,34,41,53,44,42,43,48,30,-.92627203
8812,19,5,2,28.458494,34.843353,26.97653,27.286331,39.241314,38.803143,36.889996,33.578781,29.399923,31.9828,-1.3825935
8813,18,5,2,35.517006,39.687374,29.261103,37.165054,46.670517,51.582207,38.905636,43.424412,47.52766,41.182442,-1.7896987
8815,16,5,2,29.455357,40.156311,31.406136,39.356766,55.308014,42.8382,40.688766,43.049904,32.276081,40.757961,-.94901425
8853,17,4,5,48,47,42,38,49,50,49,48,40,30,-.97586596
8854,18,8,3,37.517006,37.687374,41.261105,40.165054,38.670517,50.582207,44.905636,36.424412,45.52766,43.182442,-1.9960811
8856,17,3,5,34,50,41,44,47,47,40,44,37,34,-.11460488
8858,18,7,,41.517006,48.687374,40.261105,52.165054,42.670517,49.582207,31.905636,48.424412,34.52766,38.182442,-.067176402
8859,17,8,8,38,53,41,50,52,48,31,51,55,39,-.47777575
8861,17,13,15,46,45,43,56,50,54,49,54,37,39,.11364657
8865,19,10,,30.458494,37.843353,25.97653,21.286331,23.241314,32.803143,36.889996,33.578781,38.399925,36.9828,-1.6743013
8868,17,10,,32,39,29,35,25,29,40,43,42,27,-.30712479
8870,17,6,1,28,40,33,26,35,41,31,38,29,34,-1.7875333
8871,19,2,2,34.458496,43.843353,41.976532,27.286331,46.241314,26.803144,41.889996,42.578781,44.399925,34.9828,-1.5532444
8872,18,4,,33.517006,33.687374,41.261105,31.165054,41.670517,43.582207,37.905636,36.424412,34.52766,33.182442,-.72205508
8873,18,3,,47.517006,45.687374,50.261105,46.165054,50.670517,54.582207,38.905636,45.424412,36.52766,45.182442,.57383984
8878,18,6,8,37.517006,42.687374,29.261103,43.165054,41.670517,45.582207,38.905636,48.424412,37.52766,36.182442,-.081038892
8882,19,9,7,38.458496,48.843353,28.97653,36.286331,41.241314,42.803143,46.889996,46.578781,44.399925,34.9828,-.74157721
8890,19,11,12,46.458496,37.843353,44.976532,60.286331,52.241314,46.803143,37.889996,41.578781,40.399925,46.9828,-.037104502
8891,17,11,12,50,57,44,50,62,54,42,60,50,42,-.8905406
8893,18,,9,43.517006,50.687374,28.261103,40.165054,44.670517,42.582207,40.905636,48.424412,58.52766,43.182442,.053880543
8894,16,,3,45.455357,47.156311,44.406136,45.356766,50.308014,44.8382,41.688766,52.049904,41.276081,38.757961,-.3437295
8898,18,12,,45.517006,42.687374,49.261105,46.165054,57.670517,54.582207,40.905636,39.424412,39.52766,38.182442,-.73591757
8899,17,12,12,38,42,29,38,41,41,39,38,37,39,-.80521512
8900,18,8,2,29.517008,41.687374,40.261105,25.165054,51.670517,43.582207,35.905636,47.424412,51.52766,29.182442,-.80738056
8904,17,,12,48,53,42,53,32,56,48,52,50,44,-.18606788
8905,18,8,16,33.517006,37.687374,36.261105,46.165054,41.670517,47.582207,33.905636,40.424412,34.52766,33.182442,.075749546
8907,19,8,,44.458496,43.843353,39.976532,39.286331,47.241314,34.803143,45.889996,49.578781,36.399925,36.9828,-.98369104
8909,18,8,,39.517006,42.687374,37.261105,37.165054,50.670517,49.582207,33.905636,43.424412,34.52766,43.182442,.62343389
8910,17,8,18,36,32,33,41,54,53,37,38,42,42,.33389145
8913,18,11,12,45.517006,53.687374,59.261105,58.165054,50.670517,49.582207,28.905636,61.424412,36.52766,38.182442,-.51567268
8915,19,9,,50.458496,40.843353,38.976532,42.286331,40.241314,47.803143,39.889996,47.578781,48.399925,39.9828,-.2434869
8918,18,12,8,47.517006,39.687374,55.261105,43.165054,29.670517,38.582207,49.905636,50.424412,43.52766,43.182442,.4170514
8923,17,12,12,56,38,57,50,30,45,49,41,55,53,.40535441
8925,18,11,,41.517006,37.687374,41.261105,37.165054,56.670517,53.582207,40.905636,39.424412,45.52766,41.182442,-.20209582
8926,18,8,8,43.517006,35.687374,49.261105,52.165054,39.670517,46.582207,44.905636,39.424412,51.52766,36.182442,.50237691
8928,17,14,8,52,59,56,59,51,56,48,66,53,46,.54027385
8929,18,9,,49.517006,41.687374,34.261105,31.165054,44.670517,42.582207,42.905636,32.424412,39.52766,36.182442,-1.8035611
8931,18,12,13,47.517006,52.687374,46.261105,46.165054,51.670517,37.582207,37.905636,57.424412,45.52766,45.182442,.86554778
8932,18,12,8,41.517006,35.687374,41.261105,43.165054,54.670517,32.582207,38.905636,36.424412,36.52766,31.182442,-.32315278
8934,19,10,11,30.458494,32.843353,36.976532,39.286331,50.241314,53.803143,43.889996,39.578781,35.399925,36.9828,.36179787
8935,17,10,11,46,51,46,47,47,43,42,38,40,32,-.52736974
8936,16,,,43.455357,47.156311,48.406136,48.356766,30.308014,39.8382,47.688766,37.049904,36.276081,43.757961,-1.33991
8937,17,8,5,58,51,48,47,53,36,64,49,57,68,-1.096923
8940,18,6,6,39.517006,48.687374,37.261105,52.165054,47.670517,40.582207,35.905636,37.424412,37.52766,36.182442,-.47994122
8941,17,13,12,56,65,56,56,50,54,55,66,65,56,.69706225
8944,16,5,5,43.455357,39.156311,49.406136,36.356766,42.308014,51.8382,43.688766,48.049904,36.276081,31.757961,-.63543743
8945,17,0,,34,43,30,32,42,45,48,44,52,37,-.84094656
8946,18,1,3,41.517006,57.687374,41.261105,52.165054,54.670517,54.582207,37.905636,54.424412,41.52766,33.182442,-.85697454
8947,17,4,6,38,50,43,41,50,58,55,48,65,39,-.27139333
8948,16,3,6,31.455357,40.156311,26.406136,39.356766,37.308014,38.8382,38.688766,38.049904,41.276081,31.757961,-.91328281
8949,18,6,6,31.517008,35.687374,37.261105,31.165054,28.670517,30.582209,26.905636,39.424412,34.52766,33.182442,-.80738056
8952,19,8,7,44.458496,51.843353,49.976532,51.286331,55.241314,41.803143,59.889996,42.578781,61.399925,48.9828,.15541543
8953,17,6,6,38,39,37,35,26,30,39,48,35,37,-.49163818
8954,17,7,7,44,57,47,38,44,41,57,49,48,51,-.065010935
8957,19,8,14,30.458494,43.843353,36.976532,39.286331,39.241314,43.803143,46.889996,36.578781,51.399925,34.9828,.88433748
8965,19,6,6,34.458496,38.843353,34.976532,36.286331,35.241314,46.803143,28.889996,42.578781,38.399925,31.9828,-1.0194227
8974,17,12,14,46,53,42,56,48,53,39,52,52,37,.28429744
8975,16,12,14,39.455357,40.156311,30.406136,45.356766,38.308014,41.8382,38.688766,38.049904,39.276081,45.757961,.74578303
8978,19,14,16,62.458496,34.843353,56.976532,54.286331,36.241314,27.803144,59.889996,46.578781,57.399925,62.9828,.36179787
8979,19,12,12,42.458496,40.843353,49.976532,51.286331,48.241314,46.803143,41.889996,44.578781,48.399925,41.9828,-.62052023
8982,17,,,42,38,51,50,61,54,46,49,44,44,.44108588
8983,16,12,12,43.455357,54.156311,47.406136,48.356766,56.308014,47.8382,47.688766,57.049904,39.276081,45.757961,.67432004
8984,18,10,9,43.517006,48.687374,42.261105,37.165054,44.670517,32.582207,35.905636,40.424412,39.52766,33.182442,.65916532
8985,18,11,9,37.517006,38.687374,33.261105,28.165054,30.670517,27.582209,38.905636,37.424412,32.52766,36.182442,1.0223361
8987,18,12,,25.517008,34.687374,27.261103,19.165054,19.670517,22.582209,26.905636,36.424412,37.52766,29.182442,-.44420972
9010,19,12,8,34.458496,40.843353,31.97653,24.286331,33.241314,22.803144,32.889996,46.578781,36.399925,24.9828,-2.0017407
9011,17,12,8,38,46,41,53,50,45,30,40,40,42,.63688147
9016,17,12,16,36,50,46,50,36,43,48,44,44,42,.81811923
9017,19,12,,40.458496,38.843353,34.976532,33.286331,39.241314,38.803143,37.889996,36.578781,36.399925,31.9828,.15541543
9021,16,9,8,33.455357,36.156311,31.406136,30.356766,25.308014,39.8382,32.688766,33.049904,36.276081,38.757961,-.75649434
9031,19,,10,34.458496,30.843351,18.97653,18.286331,18.241314,22.803144,27.889996,41.578781,29.399923,36.9828,-.57092625
9032,18,11,9,39.517006,37.687374,47.261105,37.165054,50.670517,45.582207,40.905636,47.424412,36.52766,36.182442,-1.13482
9034,18,12,12,49.517006,50.687374,51.261105,58.165054,44.670517,35.582207,53.905636,56.424412,49.52766,55.182442,1.143393
9042,18,0,,35.517006,35.687374,23.261103,40.165054,34.670517,32.582207,38.905636,37.424412,39.52766,36.182442,-.11677038
9043,16,,,33.455357,31.156311,29.406136,27.356766,46.308014,39.8382,43.688766,30.049904,36.276081,28.757961,.27541772
9044,16,11,,43.455357,40.156311,27.406136,39.356766,36.308014,41.8382,43.688766,37.049904,43.276081,38.757961,-.67116886
9045,18,11,,29.517008,44.687374,40.261105,49.165054,60.670517,58.582207,35.905636,54.424412,28.527662,38.182442,-.47994122
9051,17,5,7,38,36,26,20,31,37,48,33,38,37,-.065010935
9056,18,11,10,49.517006,56.687374,53.261105,49.165054,50.670517,57.582207,37.905636,47.424412,39.52766,48.182442,1.3497754
9057,16,12,12,35.455357,37.156311,30.406136,30.356766,41.308014,50.8382,32.688766,40.049904,34.276081,43.757961,-1.2797292
9058,18,9,8,45.517006,48.687374,36.261105,28.165054,39.670517,54.582207,44.905636,39.424412,39.52766,36.182442,.36745739
9059,16,9,8,51.455357,60.156311,51.406136,45.356766,47.308014,53.8382,50.688766,65.049904,51.276081,50.757961,-.55011195
9061,16,11,8,39.455357,39.156311,32.406136,30.356766,41.308014,43.8382,40.688766,41.049904,32.276081,33.757961,-1.2407221
9062,19,14,14,54.458496,56.843353,53.976532,45.286331,59.241314,32.803143,50.889996,52.578781,42.399925,55.9828,.72496873
9064,18,4,,39.517006,45.687374,42.261105,52.165054,47.670517,39.582207,33.905636,40.424412,39.52766,41.182442,-.47994122
9066,19,5,5,38.458496,41.843353,31.97653,30.286331,38.241314,36.803143,43.889996,38.578781,38.399925,41.9828,.51858634
9067,18,10,,49.517006,41.687374,42.261105,46.165054,60.670517,43.582207,35.905636,53.424412,37.52766,38.182442,-.65059215
9068,19,12,,36.458496,29.843351,23.97653,24.286331,42.241314,33.803143,32.889996,44.578781,38.399925,31.9828,-.12242995
9070,17,8,5,28,38,29,44,51,59,37,37,38,32,-.92627203
9071,18,8,5,33.517006,35.687374,24.261103,31.165054,42.670517,40.582207,46.905636,31.424412,47.52766,33.182442,-.23782732
9072,16,10,,43.455357,43.156311,27.406136,33.356766,37.308014,27.8382,32.688766,41.049904,36.276081,38.757961,-.3437295
9076,16,5,3,33.455357,37.156311,31.406136,30.356766,38.308014,23.8382,31.688765,35.049904,36.276081,33.757961,-.62157488
9079,17,9,,34,39,33,38,41,30,42,41,38,32,-.76948357
9081,19,5,,22.458494,38.843353,25.97653,30.286331,27.241314,36.803143,34.889996,35.578781,27.399923,41.9828,-1.8310899
9090,18,10,8,43.517006,31.687374,28.261103,34.165054,39.670517,28.582209,47.905636,31.424412,43.52766,38.182442,-.61486059
9092,19,9,,40.458496,41.843353,45.976532,51.286331,54.241314,48.803143,43.889996,41.578781,40.399925,39.9828,-1.9660093
9093,16,12,,33.455357,35.156311,32.406136,33.356766,36.308014,52.8382,34.688766,35.049904,36.276081,28.757961,-.20881008
9096,19,12,9,30.458494,43.843353,21.97653,33.286331,46.241314,42.803143,41.889996,39.578781,46.399925,41.9828,-.36454383
9097,17,12,9,34,40,30,29,30,42,35,43,44,42,-.92627203
9099,18,13,16,57.517006,56.687374,46.261105,46.165054,47.670517,33.582207,47.905636,62.424412,66.527664,57.182442,-.11677038
9100,17,,,44,39,42,47,42,32,37,48,50,34,.091777533
9102,18,8,7,41.517006,41.687374,41.261105,49.165054,39.670517,30.582209,35.905636,43.424412,36.52766,43.182442,.53810835
9108,19,8,5,34.458496,36.843353,23.97653,27.286331,48.241314,20.803144,28.889996,36.578781,31.399923,27.9828,-1.4321874
9109,16,9,8,39.455357,36.156311,32.406136,36.356766,42.308014,34.8382,36.688766,43.049904,38.276081,28.757961,-.7922259
9110,18,9,9,37.517006,41.687374,28.261103,37.165054,34.670517,40.582207,37.905636,42.424412,36.52766,38.182442,-1.5475849
9113,19,9,11,28.458494,33.843353,31.97653,39.286331,39.241314,38.803143,34.889996,42.578781,33.399925,34.9828,-1.9302777
